keyword,location,text,target,cleaned_text,token_length
rescue,Lebanon,"No financial crisis is solved imposing capital controls. For capital controls to work, you have to set up a rigorous system…",0,financial crisis solved imposing capital control capital control work set rigorous system,12
rescue,unknown,"Found these on facebook. Sana makatulong. I know this is an emergency situation but please please take ur animals with you,…",0,found facebook sana makatulong know emergency situation please please take animal,11
rescue,"Huddersfield, England",Our company Portcullis site services put right some wrongs experienced by today. Ram raided last night we have se…,0,company portcullis site service put right wrong experienced today ram raided last night se,14
rescue,"London, England",I have just had an experience of a lifetime helping to rescue a mother and joey...take a look and please retweet to encourag…,0,experience lifetime helping rescue mother joeytake look please retweet encourag,10
rescue,"Eora country, Sydney",Please share this new video with your followers as this is the proper way to rescue dehydrated #koalas give them water…,0,please share new video follower proper way rescue dehydrated koala give water,12
rescue,unknown,WHY DO THE RESCUE CENTRES HAVE OPEN DAYS WHEN I HAVE PLANS,0,rescue centre open day plan,5
rescue,Vancouver Island,"Like many of you, we felt the need to do something to help Australia. For every RT this gets we’ll donate $0.50 to …",0,like many felt need something help australia every rt get donate,11
rescue,Pakistan,"#Rain-triggered incidents including #avalanches and #landslides have caused 35 deaths across #KPK, #Kashmir,… https://t.co/11y57QZCFr",1,raintriggered incident including avalanche landslide caused death across kpk kashmir,10
rescue,Philippines,"We are one in belief that in times of calamaities, no one should be left behind. Animals left behind need help and rescue.…",0,one belief time calamaities one left behind animal left behind need help rescue,13
rescue,Texas,The corrupted Dems trying their best to come to the Ayatollah's rescue. #NancyPelosiFakeNews https://t.co/a0ksPHeXCy,0,corrupted dems trying best come ayatollah rescue nancypelosifakenews,8
rescue,unknown,David Sipunzi (NUM): Pravin failed Bongani: Nehawu &amp; Sapawu also said Pravin must go Phakamile Hlubi (NUMSA) Under Pravin…,0,david sipunzi num pravin failed bongani nehawu amp sapawu also said pravin must go phakamile hlubi numsa pravin,18
rescue,guatemala,"A little family to introduce today, Brussel and her kittens Sprout and Nutmeg. Mum is only young and the kittens are 6-7 m…",0,little family introduce today brussel kitten sprout nutmeg mum young kitten,11
rescue,"she/her, 20, pan/ace, proship",Please donate to help and ensure that future generations will get to see wildlife in the wild. One positive story comes fro…,0,please donate help ensure future generation get see wildlife wild one positive story come fro,15
rescue,unknown,Cabinet ministers 'to thrash out £100m rescue deal for Flybe' https://t.co/z96VvkFxRO,0,cabinet minister thrash rescue deal flybe,6
rescue,ilorin,Omolola's case is just one out of too many. I will appreciate it if can liaise with… https://t.co/uxoEzK7E9L,0,omololas case one many appreciate liaise,6
rescue,Was,realDonaldTrump: #CovFeFe #ShitFlingingOrangeMacaque Can you believe this jerk is our President? #StateOfTheUniom… https://t.co/E6s2Na8axP,0,realdonaldtrump covfefe shitflingingorangemacaque believe jerk president stateoftheuniom,7
rescue,"Castelloli,Catalunya,España.","Very handsome tabby boy kitty ""Tigerino"" (I can tell from those big Tomcat cheeks) #A729823 at the #DevoreCA shelter is no…",0,handsome tabby boy kitty tigerino tell big tomcat cheek devoreca shelter,11
rescue,unknown,Tears of pain and joy... your safe now😢😍 animals must be rescue.. #PUSHAwardsMayWards #MayWardLoveForReal https://t.co/M…,1,tear pain joy safe animal must rescue pushawardsmaywards maywardloveforreal,9
rescue,"Marmaris, Türkiye",I can’t believe I don’t have a ♟ game for #c16/#plus4. Internet to the rescue! https://t.co/U9kgBxwYik,0,believe game cplus internet rescue,5
rescue,"Texas, USA",This is Spaz This stunning and sweet lady needs Adoption or Rescue commitment. Please Share and Pledge for her. https://…,0,spaz stunning sweet lady need adoption rescue commitment please share pledge,11
rescue,unknown,Medical North York ON M2R Dispatched: 14/01/20 @ 03:44 EST [Stn: 112] Rescue-112 General Area:,0,medical north york mr dispatched est stn rescue general area,10
rescue,Edinburgh,OMG that must have been a wonderful experience being able to rescue both of them. I hope they and all th… https://t.co/aDNYqbIaR2,0,omg must wonderful experience able rescue hope th,8
rescue,Taif Saudi Arabia,"Hello Furr lovers, help us help the animals affected by the #TaalVolcanoEruption! We are in need of VOLUNTEERS, VEHICLES…",0,hello furr lover help u help animal affected taalvolcanoeruption need volunteer vehicle,12
rescue,"Wellington, New Zealand","This week, my firstborn asked me to teach him photoshop, which means we now have a lot of famous paintings with search and re…",0,week firstborn asked teach photoshop mean lot famous painting search,10
rescue,Hertfordshire UK,Please can you rescue Myan Prince from Bellanwila Rajamaha Viharaya. Two videos have surfaced just t… https://t.co/PwCXg8jqN1,0,please rescue myan prince bellanwila rajamaha viharaya two video surfaced,10
rescue,"Bhopal, India",so thankful to you for coming up to the rescue as they are providing 20GB FREE STORAGE space so that we… https://t.co/O5LpQXIncH,0,thankful coming rescue providing gb free storage space,8
rescue,Republic of the Philippines,UPDATE: Rescuers are already at Brgy. Mahabang Dahilig. There are 40 dogs there for rescue and meron sila tatlong van. Please…,1,update rescuer already brgy mahabang dahilig dog rescue meron sila tatlong van please,13
rescue,"Central Region, Singapore",A SUPER MISSION OF GLOBAL RESCUE. THE WORLD'S GREATEST ECONOMICS FOR ALL COUNTRIES ESPECIALLY DEVELOPING…,0,super mission global rescue world greatest economics country especially developing,10
rescue,London,Government to consider scrapping APD to 'rescue' Flybe; Chancellor Sajid Javid is reportedly due to meet the busi… https://t.co/l4CL3JSbtA,0,government consider scrapping apd rescue flybe chancellor sajid javid reportedly due meet busi,13
rescue,"Amsterdam, Nederland","Yes, to the rescue! #hoeratweet because the savior is here! cc https://t.co/VmbRuYxw…",0,yes rescue hoeratweet savior cc,5
rescue,London,Government to consider scrapping APD to 'rescue' Flybe https://t.co/v5aqPiMfdM https://t.co/Km8dA625LX,0,government consider scrapping apd rescue flybe,6
rescue,unknown,"This is Jesse Conger, a former Search and Rescue Diver for the Marines. He went missing on August 14, 2019 from Scottsdale…",0,jesse conger former search rescue diver marine went missing august scottsdale,11
rescue,unknown,MARISKA IS SAFE!❤️🎉🎉 Thanks to &amp; Cleared Fur Takeoff Rescue Pledges to: https://t.co/8LHerAtUYV A massive than…,1,mariska safe thanks amp cleared fur takeoff rescue pledge massive,10
rescue,"Rajasthan, India",Ambulance Robot City Rescue Android Gameplay https://t.co/O3QYUB6Usy via,0,ambulance robot city rescue android gameplay via,7
rescue,"Kent, United Kingdom ",Roo was found by a member of the public as a new born lamb alone covered in afterbirth. He was whisked away to a wi… https://t.co/rjd7omweqC,1,roo found member public new born lamb alone covered afterbirth whisked away wi,13
rescue,"Adelaide,  Australia",Our engineers from 2nd Engineer Regiment continue to help rescue and assist wildlife alongside the …,0,engineer nd engineer regiment continue help rescue assist wildlife alongside,10
rescued,"Dubai, United Arab Emirates","Meet Purin. Rescued with only two weeks, she's now almost 5 months https://t.co/Bh1HlfQUFk",1,meet purin rescued two week almost month,7
rescued,"Batangas City, Calabarzon",Rescued animals have already arrived in the residence of my cousins where kennels were opened for free as temporary shelter w…,1,rescued animal already arrived residence cousin kennel opened free temporary shelter w,12
rescued,Texas,"Ruckelshaus, Sweeney and DDT – rescued from the archives, for the record https://t.co/9AvFU5jbKe https://t.co/WrnCWErUeH",0,ruckelshaus sweeney ddt rescued archive record,6
rescued,"Splendora, TX",Rescued Pit Bulls Save Owner's Life During Attempted Robbery https://t.co/lrvy7NpgNU,1,rescued pit bull save owner life attempted robbery,8
rescued,"Pto. La Cruz, Venezuela",Man rescued after withstanding 3 weeks in Alaskan wilderness following loss of his home and beloved dog to fire https://t.co/rx…,1,man rescued withstanding week alaskan wilderness following loss home beloved dog fire,12
rescued,"Weardale, Co Durham. England ",Queen Hind: 180 rescued sheep arrive at new home in Romania https://t.co/DmnKcTz7ao #QueenHind #Romania #EndLive…,1,queen hind rescued sheep arrive new home romania queenhind romania endlive,11
rescued,"Minneapolis, MN",Gorgeous Maine coon! Those eyes! One of my 3 is part Maine coon and was rescued out of a dumpster. Though the youngest…,1,gorgeous maine coon eye one part maine coon rescued dumpster though youngest,12
rescued,Wales / Cymru,Tawny owl rescued from wood burner by https://t.co/ipd051WyCv https://t.co/xaQTm8od1B,1,tawny owl rescued wood burner,5
rescued,Roma,Nine lovely kangaroo babies all snuggled and safe in far north Queensland after being rescued from their fire ravaged hom…,1,nine lovely kangaroo baby snuggled safe far north queensland rescued fire ravaged hom,13
rescued,Republic of the Philippines,Feeling so relieved seeing these horses rescued. God bless!,0,feeling relieved seeing horse rescued god bless,7
rescued,"Weardale, Co Durham. England ",Another rescued mumma koala with her little newborn baby🙏🏻🙌🌿☘🐨👶☘🌿🙌🙏🏻 https://t.co/0RmhDlYEzs,1,another rescued mumma koala little newborn baby,7
rescued,☁️☁️,Many animals have been rescued near the Taal volcano in the Philippines. but others have been abandoned 😢😢😢 by their owners…,1,many animal rescued near taal volcano philippine others abandoned owner,10
rescued,"Santa Rosa City, Calabarzon","gahd just looking at photos and videos of animals who died, are still stuck, or were rescued makes me want to bawl my eyes out 😭😭😭",0,gahd looking photo video animal died still stuck rescued make want bawl eye,13
rescued,"rw, manilaaaah",My heart is so happy knowing that animals are being rescued ❤️❤️,0,heart happy knowing animal rescued,5
rescued,Philippines,Update from . Looks like they're getting rescued! TYL 😍 https://t.co/a8WvUaO3BD,1,update look like getting rescued tyl,6
rescued,"Bengaluru, India",Bhimsen was in his mother's womb when we rescued his mother. We rescued his mother and within days she gave birth to t…,1,bhimsen mother womb rescued mother rescued mother within day gave birth,11
rescued,unknown,"6 mth old Molly was found in the back of beyond, far from civilisation. It was clear she had been abandoned there. Fortuna…",1,mth old molly found back beyond far civilisation clear abandoned fortuna,11
rescued,"Province of Vladimir, Russia",Breaking waves along the coast can be unpredictable and quickly drag you away. Do not approach breaking waves. Stay…,0,breaking wave along coast unpredictable quickly drag away approach breaking wave stay,12
rescued,unknown,Salute to those people who rescued the innocent animals. Thank you for not forgetting them ♥️ (ctto) #TaalEruption2020 http…,0,salute people rescued innocent animal thank forgetting ctto taaleruption,9
rescued,Fairbanks AK,Toddler rescued after parents’ car stolen from Texas gas station; 4 arrested https://t.co/NhNflR9M8j,1,toddler rescued parent car stolen texas gas station arrested,9
rescued,"Lagos, Nigeria","KZN girl missing, nine rescued after disastrous beach visit https://t.co/0UkrxTG9JZ",1,kzn girl missing nine rescued disastrous beach visit,8
rescued,unknown,"UPDATE : 23-year-old lady who was trafficked to Lebanon, rescued by Nigerian government » https://t.co/HRYKtEqP6X",1,update yearold lady trafficked lebanon rescued nigerian government,8
rescued,Hope World,My tears just came out while watching this. Please help them. Animals have the right to be rescued too. #TaalVolcanoAshfall…,0,tear came watching please help animal right rescued taalvolcanoashfall,9
rescued,🇵🇭,LOOK: Dogs affected by the #TaalVolcano eruption were rescued by the group ‘Guardians of the Fur’ in Batangas. These dogs w…,1,look dog affected taalvolcano eruption rescued group guardian fur batangas dog w,12
rescued,"Melbourne, Victoria",How much can a koala bear?* 🐨😍 Operational Response Unit (ORU) officers rescued a koala cub they found in fire-affecte…,0,much koala bear operational response unit oru officer rescued koala cub found fireaffecte,13
rescued,Eskişehir,"Just as firefighters are combating #bushfires in Australia, rescuing people and animals, 75 years ago our own national f…",0,firefighter combating bushfires australia rescuing people animal year ago national f,11
rescued,United States,The Haunting Story Of The Feral Child Abandoned By Her Parents And The Researchers Who Rescued Her... https://t.co/ii3CFr…,0,haunting story feral child abandoned parent researcher rescued,8
rescued,unknown,". two young girls aged 9 yrs n 4 yrs old have been kidnapped 30 min ago from Rani ki Kothi lane, gautam N…",1,two young girl aged yr n yr old kidnapped min ago rani ki kothi lane gautam n,17
rescued,Texas,"FRUSTRATING WEEK FOR GUATEMALA RESCUE, BUT WE ARE CLOSE TO LIFT-OFF. Preparations for the flight to get the animals re…",0,frustrating week guatemala rescue close liftoff preparation flight get animal,10
rescued,unknown,Oh my God. These baby Kangaroos were rescued from the fires in Australia and people are now taking care of them 😭 https:…,1,oh god baby kangaroo rescued fire australia people taking care,10
rescued,Verona (Verona),Rescued💖! By The Fabulous “Legends Of The Paws” Rescue Group! Thank You To All Who Helped! https://t.co/yUBweBaFUN,0,rescued fabulous legend paw rescue group thank helped,8
rescued,"Eau Claire, WI","Two young men were charged for allegedly stealing the car with the infant still inside, and the child's parents wer… https://t.co/XWpkCWVX6a",1,two young men charged allegedly stealing car infant still inside child parent wer,13
rescuers,Netherlands,"Part of Ukrainian rescuers returning from Iran, major part stays in Iran – NSDC secretary https://t.co/Wjvk2cTnNm",1,part ukrainian rescuer returning iran major part stay iran nsdc secretary,11
rescuers,unknown,Link for Volunteers for Donation Drive: https://t.co/iJiunIXETp Link for Rescuers: https://t.co/f3CUcz6yB6 https://t.co…,0,link volunteer donation drive link rescuer,6
rescuers,unknown,"Thank you, rescuers ❤️ It breaks my heart so much that they’d leave them all there in the first place. 😭",0,thank rescuer break heart much would leave first place,9
rescuers,Scottish Highlands,And she's off 😎 #dogbus on her way to Paris to collect the most gorgeous dogs from #China Our awesome volunteers Kerry &amp; Cha…,0,dogbus way paris collect gorgeous dog china awesome volunteer kerry amp cha,12
rescuers,United Kingdom,HERE IS WHAT CLEDWARD THINKS of the Invasive Alien Species Order 2019 (it makes criminals out of wildlife rescuers). If…,0,cledward think invasive alien specie order make criminal wildlife rescuer,10
rescuers,United Kingdom,WOULD YOU SPEAK TO YOUR MP ABOUT US? The best way is to go to a surgery and speak to them in person. Please email natali…,0,would speak mp u best way go surgery speak person please email natali,13
rescuers,not-so-binary,i keep seeing photos from taal and it makes me so heartbroken to see those animels covered in ash... on top of hat… https://t.co/ylnDJjGaw2,0,keep seeing photo taal make heartbroken see animels covered ash top hat,12
rescuers,"Rodriguez, Calabarzon",[PHOTO] Not a burden: Rescuers save animals from Taal's wrath https://t.co/QD2besVQy0 #TaalVolcano,1,photo burden rescuer save animal taal wrath taalvolcano,8
rescuers,Soccsksargen,Let's pray for the safety of everyone and for the rescuers. 🙏🙏🙏🙏 #TaalVolcano #TaalVolcanoEruption #TaalEruption https:/…,0,let u pray safety everyone rescuer taalvolcano taalvolcanoeruption taaleruption,9
rescuers,"New South Wales, Australia",From bushfires to the drought – it’s been a tough time of late – especially for our wildlife. While the extreme weather has p…,0,bushfires drought tough time late especially wildlife extreme weather p,10
rescuers,unknown,"""F*****' Aussies!"": Amid the bushfire devastation on Kangaroo Island, one team of rescuers has brought some light-heart…",0,f aussie amid bushfire devastation kangaroo island one team rescuer brought lightheart,12
rescuers,unknown,"Knowing the current situation in the places affected by the eruption of Taal Volcano, many fur babies have been left behin…",1,knowing current situation place affected eruption taal volcano many fur baby left behin,13
rescuers,Earth,Omg.. Thank u rescuers!!! Good job doggo.. Ur safe nw,0,omg thank rescuer good job doggo safe nw,8
rescuers,"Manila, Philippines",*people rescue horses from Taal* *vet providing medical attention to the horses* Facebook: thank you lord! Resc… https://t.co/mO5UIBBTMw,1,people rescue horse taal vet providing medical attention horse facebook thank lord resc,13
rescuers,"Vastseliina, Eesti",Very true &amp; very wise Fared. For those witnessing from outside it is hard to understand how you all keep g…,0,true amp wise fared witnessing outside hard understand keep g,10
rescuers,unknown,Animals rescued from Taal Volcano Island God Bless to the rescuers! 💓 📸 Izai Makalintal / Sonny Rivas #taalvolcano2020…,0,animal rescued taal volcano island god bless rescuer izai makalintal sonny rivas taalvolcano,13
rescuers,PH,"However, we are still looking for RESCUERS for our fur-babies, the link is still open: https://t.co/kkbaaUtF5e For thos…",0,however still looking rescuer furbabies link still open tho,9
rescuers,Bournemouth,What an absolutely wonderful dog! Her tail is wagging and she's so happily interacting with her rescue… https://t.co/yFT1nB2YUn,0,absolutely wonderful dog tail wagging happily interacting rescue,8
rescuers,"Lipa City, Batangas","Thank you. Wala rin po kasi response from nearby rescuers. If possible, can I have at least get their number? Please dm.",0,thank wala rin po kasi response nearby rescuer possible least get number please dm,14
rescuers,"Talisay, Batangas","However, we are still looking for RESCUERS for our fur-babies, the link is still open: https://t.co/kkbaaUtF5e For… https://t.co/0QnlvQTkuN",0,however still looking rescuer furbabies link still open,8
rescuers,🌈TWICELAND🌟,"Knowing the current situation in the places affected by the eruption of Taal Volcano, many fur babies have been left behind…",1,knowing current situation place affected eruption taal volcano many fur baby left behind,13
rescuers,"Gippsland Victoria, Australia",Rescuers cry when they hear the Koalas calling for help. Please my God have mercy on them. Pray for Australia 🙏 #PrayForA…,1,rescuer cry hear koala calling help please god mercy pray australia prayfora,12
rescuers,Abu Dhabi,"Salamat, Lord, sa mga rescuers. Please keep them safe. ❤️🙏🏻 https://t.co/V2e469UGca",0,salamat lord sa mga rescuer please keep safe,8
rescuers,Republic of the Philippines,Naiyak ako huhu. Thank You sa mga rescuers. 😭 💚 https://t.co/lcld66Zaox,0,naiyak ako huhu thank sa mga rescuer,7
rescuers,Home is where God's heart is.,"Please take note, pet owners and animal rescuers: Edsel Paredes opens his kennel for animals from the affected area… https://t.co/4Cs0YPnFIY",0,please take note pet owner animal rescuer edsel paredes open kennel animal affected area,14
rescuers,"California, USA","A wildlife rehab center in South Carolina says golfers beat a baby opossum with golf clubs, leaving the 2-pound animal blind and…",1,wildlife rehab center south carolina say golfer beat baby opossum golf club leaving pound animal blind,16
rescuers,Manchester  - UK,"What about fire ??If people pop out when they feel like it , they have to have some way of monitoring staf… https://t.co/lS57POiUF2",0,fire people pop feel like way monitoring staf,8
rescuers,Earth,Thank u LOrd.. Praying for this lovely animals and the r… https://t.co/eUPW74qRVk,0,thank lord praying lovely animal r,6
rescuers,unknown,"If you see an injured #koala, please don’t give them water from your drink bottle! It can be deadly. Full details here: https:…",0,see injured koala please give water drink bottle deadly full detail,11
rescuers,"Michigan, USA",Wahoo! Australia rescuers dropping carrots in burn ravished areas trying to feed the animals starving that survived.. h…,1,wahoo australia rescuer dropping carrot burn ravished area trying feed animal starving survived h,14
rescuers,earth,guys sa taal island lang yung mga confirmed dead.. (which is predictable since nasa main place sila ng volcano) but the…,1,guy sa taal island lang yung mga confirmed dead predictable since nasa main place sila ng volcano,17
rescuers,Southern Oregon,Dog rescuers are a great bunch of people! https://t.co/5MfgnGq65N https://t.co/HWm5a5Yv9n,0,dog rescuer great bunch people,5
rescuers,Australia,From bushfires to the drought – it’s been a tough time of late – especially for our wildlife. While the extreme we… https://t.co/6dcn6iMMQL,0,bushfires drought tough time late especially wildlife extreme,8
rescuers,please sponsor me to europe,This is so heartbreaking 😭 Guys there is a group of animal rescuers going to Taal—they are called SPAR. Please share and if…,0,heartbreaking guy group animal rescuer going taalthey called spar please share,11
rescuers,Taguig,Good job rescuers! 😲,0,good job rescuer,3
rescuers,"Pasadena, CA","Our family's grown by 4-paws. Meet Archer, a 1-yr-old Aussie from MO. Thx to his rescuers from #Autralianshepherdsfurever…",0,family grown paw meet archer yrold aussie mo thanks rescuer autralianshepherdsfurever,11
rescuers,Facebook: El Dorado Hills Ca,Wahoo! Australia rescuers dropping carrots in burn ravished areas trying to feed the animals starving that survived… https://t.co/kN8Ub9Uej6,1,wahoo australia rescuer dropping carrot burn ravished area trying feed animal starving survived,13
rescuers,unknown,guys sa taal island lang yung mga confirmed dead.. (which is predictable since nasa main place sila ng volcano) but… https://t.co/rrH0YzqWjo,1,guy sa taal island lang yung mga confirmed dead predictable since nasa main place sila ng volcano,17
rescuers,"Los Angeles, CA",Probably because no one's made a live-action version of the first Rescuers film yet.,0,probably one made liveaction version first rescuer film yet,9
rescuers,"Quezon City, National Capital","nakakadisappoint din na yung mismong mga rescuers ay hindi binibigyan ng masks/basic safety necessities, based sa nakikita…",0,nakakadisappoint din na yung mismong mga rescuer ay hindi binibigyan ng masksbasic safety necessity based sa nakikita,17
rescuers,"Bedfordshire, UK",Thank you Kelly and to all the rescuers. A harrowing task 💔,0,thank kelly rescuer harrowing task,5
rescuers,ᴬᴰᴺ,I salute all the rescuers!! Kahanga hanga kayo. May God bless you all 💖 #ALDUBxADNBayanihanTayo,0,salute rescuer kahanga hanga kayo may god bless aldubxadnbayanihantayo,9
rescuers,United States,Some of them are still alive! Yay! I hope the rescuers can find bigger boats to transport the horses off the islandnand…,0,still alive yay hope rescuer find bigger boat transport horse islandnand,11
rescuers,Sydney,"I just read this article. When rescuing dehydrated Koalas DO NOT pour water in to their mouths, the water goes in to their l…",0,read article rescuing dehydrated koala pour water mouth water go l,11
rescuers,"Manila, PH","Sen Sotto I was also hoping for the rain to flush out the ashes, but then I realized it will cause so much mud that… https://t.co/M2wuXaJ46h",0,sen sotto also hoping rain flush ash realized cause much mud,11
rescuers,"Northern Cape, South Africa",Any potential friend I also vet for neediness as I have a long history of tethering myself to the… https://t.co/gYiJvJesZc,0,potential friend also vet neediness long history tethering,8
rescuers,unknown,yeyyy! thank you rescuers!,0,yeyyy thank rescuer,3
rescuers,Cloud 9 Alis volat propriis,India today and one Ap reporter elsewhere have file saved did my tweet have whole th threads of Tai Cave rescue 7/… https://t.co/aHaFsQdRXU,0,india today one ap reporter elsewhere file saved tweet whole th thread tai cave rescue,15
rescuers,Your Nearest Imaginary Place,"Tourists go on horseback to go to Taal. When the volcano exploded, there were some horses left behind tied to trees… https://t.co/6xtKmc40mt",1,tourist go horseback go taal volcano exploded horse left behind tied tree,12
rescuers,"Kalibo, Western Visayas","Thank you, rescuers ❤️ It breaks my heart so much that they’d leave them all there in the first place. 😭 https://t.co/L2fDP6bite",0,thank rescuer break heart much would leave first place,9
rescuers,"Melbourne, Australia",PSA: There is a show on Netflix called Kitten Rescuers. This is Matt. He rescues kittens. https://t.co/A86yTNQLJD,0,psa show netflix called kitten rescuer matt rescue kitten,9
rescuers,United States,"1-New South Wales, Australia is trying to safeguard ""all wildlife"" bushfire survivors via aerial food/water drops. Estimates…",1,new south wale australia trying safeguard wildlife bushfire survivor via aerial foodwater drop estimate,14
rescuers,unknown,God Bless the Animal Rescuers....,0,god bless animal rescuer,4
rescuers,gillingham,"One day, when the bear is older and bigger, he will remember his kind rescuers and save them from peril. I like to thi…",0,one day bear older bigger remember kind rescuer save peril like thi,12
rescuers,"Pennsylvania, USA",why is there a live action CATS but no live action movie of The Rescuers Down Under i would like answers,0,live action cat live action movie rescuer would like answer,10
rescuers,unknown,"If you are interested, you may register using the link below. Link for Rescuers: https://t.co/MySjpMANCT You wil… https://t.co/9QePnjFH6b",0,interested may register using link link rescuer wil,8
rescuers,unknown,"I just read this article. When rescuing dehydrated Koalas DO NOT pour water in to their mouths, the water goes in t… https://t.co/FRgW4z6rAD",0,read article rescuing dehydrated koala pour water mouth water go,10
rescuers,unknown,"Knowing the current situation in the places affected by the eruption of Taal Volcano, many fur babies have been lef… https://t.co/E0UpndyAUn",1,knowing current situation place affected eruption taal volcano many fur baby lef,12
rescuers,N.Cackalacky,90s Trivia Time: What are the names of the two mice from The Rescuers Down Under?,0,trivia time name two mouse rescuer,6
riot,unknown,The goof-up which is creating a laugh riot around the GLOBE!!🙌🏻 #GoodNewwz #KareenaKapoorKhan …,0,goofup creating laugh riot around globe goodnewwz kareenakapoorkhan,8
riot,Shieldaig - Scotland,Your friend was a right-wing peddler of hatred. You can't detach that from him being a 'complete riot'.… https://t.co/ouET6kFR7Y,0,friend rightwing peddler hatred detach complete riot,7
riot,2054 with a MORS/Atlas swap,"I can't be the only one that doesnt find MOST variety clips unimpressive Easy bounces, Almost ANYTHING involving W… https://t.co/QDihuxfXed",0,one find variety clip unimpressive easy bounce almost anything involving w,11
riot,unknown,I'm so excited for these scenes later. How will Billy turn on the charm and entice Gabo? Riot siguro ang shoot nito. Asa…,0,excited scene later billy turn charm entice gabo riot siguro ang shoot nito asa,14
riot,Worldwide,When Riot costs team game with unfortunate ult. #twitch #TwitchAffilate #SupportAllStreamers #SmallStreamersConnect #Suppo…,0,riot cost team game unfortunate ult twitch twitchaffilate supportallstreamers smallstreamersconnect suppo,11
riot,adamawa,The Jose vs Pep El Classicos were summat else man. Messi v Ronaldo. Ramos and Pepe running riot. La Liga will never h…,0,jose v pep el classicos summat else man messi v ronaldo ramos pepe running riot la liga never h,19
riot,unknown,WE WILL RIOT TILL YOU GET A PEACH https://t.co/repliTDZaG,0,riot till get peach,4
riot,unknown,How the Hindu man's crisis of masculinity fuels Hindutva Narendra Modi was at the right riot at the right time to… https://t.co/SZZBorxvFV,0,hindu man crisis masculinity fuel hindutva narendra modi right riot right time,12
riot,unknown,"#TerryG Trust Me, This is the funniest RIOT video you will ever see on this APP😂😂😂😂 this is the power of ALMIGHTY GUN 😂😂😂😂…",0,terryg trust funniest riot video ever see app power almighty gun,11
riot,unknown,"jungle useless, tanks too op, armor pen cost vs armor cost is too high, lee sin solo winning games, cli… https://t.co/yFahxeRymS",0,jungle useless tank op armor pen cost v armor cost high lee sin solo winning game cli,17
riot,United Kingdom,Looks like are going to be making more Tabletop Games - which we are excited about because we loved Mech… https://t.co/JswksGpGxM,0,look like going making tabletop game excited loved mech,9
riot,unknown,Aap chronology samjhiye: Davinder Singh got President Medal at BJP regime.He helps Terrorists to reach De…,0,aap chronology samjhiye davinder singh got president medal bjp regimehe help terrorist reach de,14
riot,unknown,"Here’s another main act for Riot Fest, Hujan Band! We want nothing but the best for our Riot Gang. So don’t forget to follow…",0,another main act riot fest hujan band want nothing best riot gang forget follow,14
riot,期待と希望消えないように放さずJump it,【＃CD入荷情報】 ＃THERAMPAGEfromEXILETRIBE 『＃FULLMETALTRIGGER』 入荷致しました！！ 2ndアルバム『THE RIOT』が好セールスを記録しているTHE RAMPAGE from EXILE TR…,0,cd therampagefromexiletribe fullmetaltrigger ndthe riotthe rampage exile tr,8
riot,Destiny Islands/Oasis,⏰SORTEO FLASH 1000 RIOT POINTS⏰ Requisitos: -Follow () -RT &amp; FAV -Follow en twitch (https://t.co/gxYvIPYYUH)…,0,sorteo flash riot point requisitos follow rt amp fav follow en twitch,12
riot,"Solihull, England",Doge OC or I riot,0,doge oc riot,3
riot,Stargazing,"I relate to urgot as a champion because I, too, must crawl out of darkness every season because of riot's garbage ranking system",0,relate urgot champion must crawl darkness every season riot garbage ranking system,12
riot,World,"#TheWorldDetective☢ In #France, the riot police not only attack the workers on strike, they also attack those reporting…",1,theworlddetective france riot police attack worker strike also attack reporting,10
riot,unknown,Bottom line is that sex trafficking should be addressed as well as access of porn to minors. But do not kink shame!… https://t.co/YPBfm7mIhR,0,bottom line sex trafficking addressed well access porn minor kink shame,11
riot,"Queensland, Australia",A pretty damn good lineup of actual celebrities on DWTS this year. But if doesn’t win we riot. We mus… https://t.co/UWzHuc8YrD,0,pretty damn good lineup actual celebrity dwts year win riot mu,11
riot,unknown,When Riot costs team game with unfortunate ult. #twitch #TwitchAffilate #SupportAllStreamers… https://t.co/mqYp4LnTlU,0,riot cost team game unfortunate ult twitch twitchaffilate supportallstreamers,9
riot,unknown,5000hz polling oder oder riot,0,hz polling oder oder riot,5
riot,South Africa,"Trust Me, This is the funniest RIOT video you will ever see on this APP😂😂😂😂 this is the power of ALMIGHTY GUN 😂😂😂😂 You…",0,trust funniest riot video ever see app power almighty gun,10
riot,आर्याब्रत,Sullis held Hindu women down while their Barbaric men dishonored them during Naokhali riot Sit down sulli.,1,sullis held hindu woman barbaric men dishonored naokhali riot sit sulli,11
riot,United States,Please also help the domestic helper who took the video. There was news on TG that she was arrested by riot P…,0,please also help domestic helper took video news tg arrested riot p,12
riot,unknown,if that thread is true and justin was a victim then i stg i’m gonna lose my goddamn mind. i WILL start a riot,0,thread true justin victim stg going lose goddamn mind start riot,11
riot,robinsonebunu@gmail.com,Aba women’s riot will always have my heart ❤️,0,aba womens riot always heart,5
riot,unknown,"So I'm 22-7 day 2. My strategy is to feed top lane as hard as I can, then just be a global taunt that forces their team to…",0,day strategy feed top lane hard global taunt force team,10
riot,"Los Angeles, CA",The same cis women who feel badly for a cis man with a trans woman because he can't have biological children are the ones who…,0,ci woman feel badly ci man trans woman biological child one,11
riot,unknown,"I really want to read more this year and expand the type of books I read, so I've decided to do Book Riot's 2020… https://t.co/kL7fSLzgpg",0,really want read year expand type book read decided book riot,11
